NombreDepartamento,mpio_cdpmp,NombreEntidad,Población,Año
Huila,41615,Rivera,18384.0,2013
Huila,41660,Saladoblanco,11219.0,2013
Huila,41668,San Agustín,32269.0,2013
Huila,41676,Santa María,11129.0,2013
Huila,41770,Suaza,17962.0,2013
Huila,41791,Tarqui,17277.0,2013
Huila,41797,Tesalia,9186.0,2013
Huila,41799,Tello,14047.0,2013
Huila,41801,Teruel,8651.0,2013
Huila,41807,Timaná,20245.0,2013
Huila,41872,Villavieja,7327.0,2013
Huila,41885,Yaguará,8716.0,2013
La Guajira,44000,La Guajira,10077276.0,2013
La Guajira,44001,Riohacha,240951.0,2013
La Guajira,44035,Albania,25566.0,2013
La Guajira,44078,Barrancas,33060.0,2013
La Guajira,44090,Dibulla,30614.0,2013
La Guajira,44098,Distracción,15065.0,2013
La Guajira,44110,El Molino,8487.0,2013
La Guajira,44279,Fonseca,32116.0,2013
La Guajira,44378,Hatonuevo,23086.0,2013
La Guajira,44420,La Jagua del Pilar,3128.0,2013
La Guajira,44430,Maicao,151469.0,2013
La Guajira,44560,Manaure,96080.0,2013
La Guajira,44650,San Juan del Cesar,36399.0,2013
La Guajira,44847,Uribia,162362.0,2013
La Guajira,44855,Urumita,17011.0,2013
La Guajira,44874,Villanueva,26973.0,2013
Magdalena,47000,Magdalena,10077276.0,2013
Magdalena,47001,Santa Marta,469066.0,2013
Magdalena,47030,Algarrobo,12399.0,2013
Magdalena,47053,Aracataca,38587.0,2013
Magdalena,47058,Ariguaní,31932.0,2013
Magdalena,47161,Cerro San Antonio,7930.0,2013
Magdalena,47170,Chivolo,16047.0,2013
Magdalena,47189,Ciénaga,103792.0,2013
Magdalena,47205,Concordia,9506.0,2013
Magdalena,47245,El Banco,55279.0,2013
Magdalena,47258,El Piñon,16771.0,2013
Magdalena,47268,El Retén,20499.0,2013
Magdalena,47288,Fundación,57246.0,2013
Magdalena,47318,Guamal,26803.0,2013
Magdalena,47460,Nueva Granada,18959.0,2013
Magdalena,47541,Pedraza,8041.0,2013
Magdalena,47545,Pijiño del Carmen,15363.0,2013
Magdalena,47551,Pivijay,34313.0,2013
Magdalena,47555,Plato,55956.0,2013
Magdalena,47570,Puebloviejo,29290.0,2013
Magdalena,47605,Remolino,8265.0,2013
Magdalena,47660,Sabanas de San Angel,16447.0,2013
Magdalena,47675,Salamina,7324.0,2013
Magdalena,47692,San Sebastián de Buenavista,17432.0,2013
Magdalena,47703,San Zenón,9062.0,2013
Magdalena,47707,Santa Ana,25329.0,2013
Magdalena,47720,Santa Bárbara de Pinto,12284.0,2013
Magdalena,47745,Sitionuevo,30884.0,2013
Magdalena,47798,Tenerife,12278.0,2013
Magdalena,47960,Zapayán,8749.0,2013
Magdalena,47980,Zona Bananera,59699.0,2013
Meta,50000,Meta,10077276.0,2013
Meta,50001,Villavicencio,463121.0,2013
Meta,50006,Acacías,65800.0,2013
Meta,50110,Barranca de Upía,3771.0,2013
Meta,50124,Cabuyaro,3951.0,2013
Meta,50150,Castilla la Nueva,9055.0,2013
Meta,50223,Cubarral,5798.0,2013
Meta,50226,Cumaral,17756.0,2013
Meta,50245,El Calvario,2256.0,2013
Meta,50251,El Castillo,6468.0,2013
Meta,50270,El Dorado,3409.0,2013
Meta,50287,Fuente de Oro,12824.0,2013
Meta,50313,Granada,59739.0,2013
Meta,50318,Guamal,9282.0,2013
Meta,50325,Mapiripán,16389.0,2013
Meta,50330,Mesetas,11160.0,2013
Meta,50350,La Macarena,31015.0,2013
Meta,50370,Uribe,15386.0,2013
Meta,50400,Lejanías,9455.0,2013
Meta,50450,Puerto Concordia,19827.0,2013
Meta,50568,Puerto Gaitán,18325.0,2013
Meta,50573,Puerto López,32552.0,2013
Meta,50577,Puerto Lleras,10037.0,2013
Meta,50590,Puerto Rico,18418.0,2013
Meta,50606,Restrepo,10544.0,2013
Meta,50680,San Carlos de Guaroa,8903.0,2013
Meta,50683,San Juan de Arama,8911.0,2013
Meta,50686,San Juanito,2105.0,2013
Meta,50689,San Martín,24028.0,2013
Meta,50711,Vistahermosa,24586.0,2013
Nariño,52000,Nariño,10077276.0,2013
Nariño,52001,Pasto,428890.0,2013
Nariño,52019,Albán,21558.0,2013
Nariño,52022,Aldana,6236.0,2013
Nariño,52036,Ancuyá,7424.0,2013
Nariño,52051,Arboleda,7533.0,2013
Nariño,52079,Barbacoas,36214.0,2013
Nariño,52083,Belén,7323.0,2013
Nariño,52110,Buesaco,24466.0,2013
Nariño,52203,Colón,10052.0,2013
Nariño,52207,Consaca,9582.0,2013
Nariño,52210,Contadero,6896.0,2013
Nariño,52215,Córdoba,13932.0,2013
Nariño,52224,Cuaspud,8495.0,2013
Nariño,52227,Cumbal,36224.0,2013
Nariño,52233,Cumbitara,14385.0,2013
Nariño,52240,Chachagüí,13606.0,2013
Nariño,52250,El Charco,34300.0,2013
Nariño,52254,El Peñol,6581.0,2013
Nariño,52256,El Rosario,10455.0,2013
Nariño,52258,El Tablón de Gómez,13003.0,2013
Nariño,52260,El Tambo,12638.0,2013
Nariño,52287,Funes,6593.0,2013
Nariño,52317,Guachucal,15912.0,2013
Nariño,52320,Guaitarilla,12335.0,2013
Nariño,52323,Gualmatán,5754.0,2013
Nariño,52352,Iles,8519.0,2013
Nariño,52354,Imués,6483.0,2013
Nariño,52356,Ipiales,132438.0,2013
Nariño,52378,La Cruz,18145.0,2013
Nariño,52381,La Florida,9805.0,2013
Nariño,52385,La Llanada,5970.0,2013
Nariño,52390,La Tola,11591.0,2013
Nariño,52399,La Unión,26456.0,2013
Nariño,52405,Leiva,13449.0,2013
Nariño,52411,Linares,10394.0,2013
Nariño,52418,Los Andes,18738.0,2013
Nariño,52427,Magüi,21086.0,2013
Nariño,52435,Mallama,8044.0,2013
Nariño,52473,Mosquera,15328.0,2013
Nariño,52480,Nariño,4725.0,2013
Nariño,52490,Olaya Herrera,30456.0,2013
Nariño,52506,Ospina,8640.0,2013
Nariño,52520,Francisco Pizarro,14143.0,2013
Nariño,52540,Policarpa,16204.0,2013
Nariño,52560,Potosí,12332.0,2013
Nariño,52565,Providencia,12955.0,2013
Nariño,52573,Puerres,8520.0,2013
Nariño,52585,Pupiales,19223.0,2013
Nariño,52612,Ricaurte,17862.0,2013
Nariño,52621,Roberto Payán,21332.0,2013
Nariño,52678,Samaniego,49726.0,2013
Nariño,52683,Sandoná,25624.0,2013
Nariño,52685,San Bernardo,18146.0,2013
Nariño,52687,San Lorenzo,19546.0,2013
Nariño,52693,San Pablo,17640.0,2013
Nariño,52694,San Pedro de Cartago,7447.0,2013
Nariño,52696,Santa Bárbara,14878.0,2013
Nariño,52699,Santacruz,26489.0,2013
Nariño,52720,Sapuyes,6575.0,2013
Nariño,52786,Taminango,19819.0,2013
Nariño,52788,Tangua,9878.0,2013
Nariño,52835,San Andres de Tumaco,191218.0,2013
Nariño,52838,Túquerres,40792.0,2013
Nariño,52885,Yacuanquer,10779.0,2013
Norte De Santander,54000,Norte De Santander,10077276.0,2013
Norte De Santander,54001,Cúcuta,637302.0,2013
Norte De Santander,54003,Abrego,37279.0,2013
Norte De Santander,54051,Arboledas,9017.0,2013
Norte De Santander,54099,Bochalema,6896.0,2013
Norte De Santander,54109,Bucarasica,4569.0,2013
Norte De Santander,54125,Cácota,2045.0,2013
Norte De Santander,54128,Cachirá,10894.0,2013
Norte De Santander,54172,Chinácota,16020.0,2013
Norte De Santander,54174,Chitagá,10335.0,2013
Norte De Santander,54206,Convención,14107.0,2013
Norte De Santander,54223,Cucutilla,7816.0,2013
Norte De Santander,54239,Durania,3845.0,2013
Norte De Santander,54245,El Carmen,14453.0,2013
Norte De Santander,54250,El Tarra,10900.0,2013
Norte De Santander,54261,El Zulia,22305.0,2013
Norte De Santander,54313,Gramalote,5705.0,2013
Norte De Santander,54344,Hacarí,10532.0,2013
Norte De Santander,54347,Herrán,4135.0,2013
Norte De Santander,54377,Labateca,5853.0,2013
Norte De Santander,54385,La Esperanza,11790.0,2013
Norte De Santander,54398,La Playa,8527.0,2013
Norte De Santander,54405,Los Patios,74640.0,2013
Norte De Santander,54418,Lourdes,3378.0,2013
Norte De Santander,54480,Mutiscua,3796.0,2013
Norte De Santander,54498,Ocaña,96723.0,2013
Norte De Santander,54518,Pamplona,56569.0,2013
Norte De Santander,54520,Pamplonita,4905.0,2013
Norte De Santander,54553,Puerto Santander,9933.0,2013
Norte De Santander,54599,Ragonvalia,6877.0,2013
Norte De Santander,54660,Salazar,9046.0,2013
Norte De Santander,54670,San Calixto,13292.0,2013
Norte De Santander,54673,San Cayetano,5222.0,2013
Norte De Santander,54680,Santiago,2799.0,2013
Norte De Santander,54720,Sardinata,22655.0,2013
Norte De Santander,54743,Silos,4615.0,2013
Norte De Santander,54800,Teorama,20638.0,2013
Norte De Santander,54810,Tibú,36105.0,2013
Norte De Santander,54820,Toledo,17280.0,2013
Norte De Santander,54871,Villa Caro,5166.0,2013
Norte De Santander,54874,Villa del Rosario,84414.0,2013
Quindío,63000,Quindío,10077276.0,2013
Quindío,63001,Armenia,293605.0,2013
Quindío,63111,Buenavista,2886.0,2013
Quindío,63130,Calarca,76819.0,2013
Quindío,63190,Circasia,29393.0,2013
Quindío,63212,Córdoba,5325.0,2013
Quindío,63272,Filandia,13310.0,2013
Quindío,63302,Génova,8225.0,2013
Quindío,63401,La Tebaida,40247.0,2013
Quindío,63470,Montenegro,41010.0,2013
Quindío,63548,Pijao,6243.0,2013
Quindío,63594,Quimbaya,34777.0,2013
Quindío,63690,Salento,7129.0,2013
Risaralda,66000,Risaralda,10077276.0,2013
Risaralda,66001,Pereira,464719.0,2013
Risaralda,66045,Apía,18692.0,2013
Risaralda,66075,Balboa,6332.0,2013
Risaralda,66088,Belén de Umbría,27723.0,2013
Risaralda,66170,Dosquebradas,194976.0,2013
Risaralda,66318,Guática,15396.0,2013
Risaralda,66383,La Celia,8632.0,2013
Risaralda,66400,La Virginia,31886.0,2013
Risaralda,66440,Marsella,22908.0,2013
Risaralda,66456,Mistrató,15930.0,2013
Risaralda,66572,Pueblo Rico,12969.0,2013
Risaralda,66594,Quinchía,33651.0,2013
Risaralda,66682,Santa Rosa de Cabal,71810.0,2013
Risaralda,66687,Santuario,15651.0,2013
Santander,68000,Santander,10077276.0,2013
Santander,68001,Bucaramanga,526827.0,2013
Santander,68013,Aguada,1905.0,2013
Santander,68020,Albania,4961.0,2013
Santander,68051,Aratoca,8331.0,2013
Santander,68077,Barbosa,28132.0,2013
Santander,68079,Barichara,7306.0,2013
Santander,68081,Barrancabermeja,191764.0,2013
Santander,68092,Betulia,5153.0,2013
Santander,68101,Bolívar,12658.0,2013
Santander,68121,Cabrera,2189.0,2013
Santander,68132,California,1944.0,2013
Santander,68147,Capitanejo,5702.0,2013
Santander,68152,Carcasí,5086.0,2013
Santander,68160,Cepitá,1898.0,2013
Santander,68162,Cerrito,5827.0,2013
Santander,68167,Charalá,10710.0,2013
Santander,68169,Charta,2763.0,2013
Santander,68176,Chima,3123.0,2013
Santander,68179,Chipatá,5104.0,2013
Santander,68190,Cimitarra,42463.0,2013
Santander,68207,Concepción,5413.0,2013
Santander,68209,Confines,2715.0,2013
Santander,68211,Contratación,3596.0,2013
Santander,68217,Coromoro,7521.0,2013
Santander,68229,Curití,11819.0,2013
Santander,68235,El Carmen de Chucurí,19696.0,2013
Santander,68245,El Guacamayo,2062.0,2013
Santander,68250,El Peñón,5217.0,2013
Santander,68255,El Playón,12036.0,2013
Santander,68264,Encino,2538.0,2013
Santander,68266,Enciso,3443.0,2013
Santander,68271,Florián,6317.0,2013
Santander,68276,Floridablanca,263908.0,2013
Santander,68296,Galán,2425.0,2013
Santander,68298,Gambita,5053.0,2013
Santander,68307,Girón,170771.0,2013
Santander,68318,Guaca,6491.0,2013
Santander,68320,Guadalupe,4918.0,2013
Santander,68322,Guapotá,2160.0,2013
Santander,68324,Guavatá,3807.0,2013
Santander,68327,Güepsa,3922.0,2013
Santander,68344,Hato,2363.0,2013
Santander,68368,Jesús María,3204.0,2013
Santander,68370,Jordán,1112.0,2013
Santander,68377,La Belleza,8574.0,2013
Santander,68385,Landázuri,15335.0,2013
Santander,68397,La Paz,5244.0,2013
Santander,68406,Lebríja,36926.0,2013
Santander,68418,Los Santos,11946.0,2013
Santander,68425,Macaravita,2437.0,2013
Santander,68432,Málaga,18455.0,2013
Santander,68444,Matanza,5413.0,2013
Santander,68464,Mogotes,10901.0,2013
Santander,68468,Molagavita,5292.0,2013
Santander,68498,Ocamonte,4810.0,2013
Santander,68500,Oiba,11573.0,2013
Santander,68502,Onzaga,5176.0,2013
Santander,68522,Palmar,3229.0,2013
Santander,68524,Palmas del Socorro,2285.0,2013
Santander,68533,Páramo,4028.0,2013
Santander,68547,Piedecuesta,142483.0,2013
Santander,68549,Pinchote,5033.0,2013
Santander,68572,Puente Nacional,12860.0,2013
Santander,68573,Puerto Parra,7317.0,2013
Santander,68575,Puerto Wilches,31507.0,2013
Santander,68615,Rionegro,27551.0,2013
Santander,68655,Sabana de Torres,18944.0,2013
Santander,68669,San Andrés,8774.0,2013
Santander,68673,San Benito,3962.0,2013
Santander,68679,San Gil,45114.0,2013
Santander,68682,San Joaquín,2562.0,2013
Santander,68684,San José de Miranda,4438.0,2013
Santander,68686,San Miguel,2438.0,2013
Santander,68689,San Vicente de Chucurí,34378.0,2013
Santander,68705,Santa Bárbara,2163.0,2013
Santander,68720,Santa Helena del Opón,4330.0,2013
Santander,68745,Simacota,7996.0,2013
Santander,68755,Socorro,30295.0,2013
Santander,68770,Suaita,10408.0,2013
Santander,68773,Sucre,8559.0,2013
Santander,68780,Suratá,3362.0,2013
Santander,68820,Tona,7001.0,2013
Santander,68855,Valle de San José,4778.0,2013
Santander,68861,Vélez,19185.0,2013
Santander,68867,Vetas,2416.0,2013
Santander,68872,Villanueva,6082.0,2013
Santander,68895,Zapatoca,9019.0,2013
Sucre,70000,Sucre,10077276.0,2013
Sucre,70001,Sincelejo,267571.0,2013
Sucre,70110,Buenavista,9434.0,2013
Sucre,70124,Caimito,11860.0,2013
Sucre,70204,Coloso,5915.0,2013
Sucre,70215,Corozal,61557.0,2013
Sucre,70221,Coveñas,13060.0,2013
Sucre,70230,Chalán,4322.0,2013
Sucre,70233,El Roble,10312.0,2013
Sucre,70235,Galeras,19556.0,2013
Sucre,70265,Guaranda,16989.0,2013
Sucre,70400,La Unión,10983.0,2013
Sucre,70418,Los Palmitos,19270.0,2013
Sucre,70429,Majagual,32904.0,2013
Sucre,70473,Morroa,14087.0,2013
Sucre,70508,Ovejas,21196.0,2013
Sucre,70523,Palmito,13176.0,2013
Sucre,70670,Sampués,37644.0,2013
Sucre,70678,San Benito Abad,24899.0,2013
Sucre,70702,San Juan de Betulia,12515.0,2013
Sucre,70708,San Marcos,55698.0,2013
Sucre,70713,San Onofre,49372.0,2013
Sucre,70717,San Pedro,16122.0,2013
Sucre,70742,San Luis de Sincé,33039.0,2013
Sucre,70771,Sucre,22366.0,2013
Sucre,70820,Santiago de Tolú,32187.0,2013
Sucre,70823,Tolú Viejo,18903.0,2013
Tolima,73000,Tolima,10077276.0,2013
Tolima,73001,Ibagué,542876.0,2013
Tolima,73024,Alpujarra,5034.0,2013
Tolima,73026,Alvarado,8859.0,2013
Tolima,73030,Ambalema,7000.0,2013
Tolima,73043,Anzoátegui,18015.0,2013
Tolima,73055,Armero Guayabal,12179.0,2013
Tolima,73067,Ataco,22371.0,2013
Tolima,73124,Cajamarca,19685.0,2013
Tolima,73148,Carmen de Apicalá,8715.0,2013
Tolima,73152,Casabianca,6738.0,2013
Tolima,73168,Chaparral,47082.0,2013
Tolima,73200,Coello,9592.0,2013
Tolima,73217,Coyaima,28221.0,2013
Tolima,73226,Cunday,9898.0,2013
Tolima,73236,Dolores,8301.0,2013
Tolima,73268,Espinal,76341.0,2013
Tolima,73270,Falan,9232.0,2013
Tolima,73275,Flandes,28903.0,2013
Tolima,73283,Fresno,30500.0,2013
Tolima,73319,Guamo,32877.0,2013
Tolima,73347,Herveo,8312.0,2013
Tolima,73349,Honda,25263.0,2013
Tolima,73352,Icononzo,11148.0,2013
Tolima,73408,Lérida,17966.0,2013
Tolima,73411,Líbano,40822.0,2013
Tolima,73443,Mariquita,33259.0,2013
Tolima,73449,Melgar,35439.0,2013
Tolima,73461,Murillo,5038.0,2013
Tolima,73483,Natagaima,22698.0,2013
Tolima,73504,Ortega,32700.0,2013
Tolima,73520,Palocabildo,9277.0,2013
Tolima,73547,Piedras,5584.0,2013
Tolima,73555,Planadas,29832.0,2013
Tolima,73563,Prado,7968.0,2013
Tolima,73585,Purificación,29012.0,2013
Tolima,73616,Rioblanco,24756.0,2013
Tolima,73622,Roncesvalles,6317.0,2013
Tolima,73624,Rovira,20844.0,2013
Tolima,73671,Saldaña,14586.0,2013
Tolima,73675,San Antonio,14575.0,2013
Tolima,73678,San Luis,19186.0,2013
Tolima,73686,Santa Isabel,6423.0,2013
Tolima,73770,Suárez,4545.0,2013
Tolima,73854,Valle de San Juan,6317.0,2013
Tolima,73861,Venadillo,19437.0,2013
Tolima,73870,Villahermosa,10818.0,2013
Tolima,73873,Villarrica,5599.0,2013
Valle Del Cauca,76000,Valle Del Cauca,10077276.0,2013
Valle Del Cauca,76001,Cali,2319684.0,2013
Valle Del Cauca,76020,Alcalá,20512.0,2013
Valle Del Cauca,76036,Andalucía,17865.0,2013
Valle Del Cauca,76041,Ansermanuevo,19771.0,2013
Valle Del Cauca,76054,Argelia,6493.0,2013
Valle Del Cauca,76100,Bolívar,13827.0,2013
Valle Del Cauca,76109,Buenaventura,384504.0,2013
Valle Del Cauca,76111,Guadalajara de Buga,115609.0,2013
Valle Del Cauca,76113,Bugalagrande,21264.0,2013
Valle Del Cauca,76122,Caicedonia,30032.0,2013
Valle Del Cauca,76126,Calima,15712.0,2013
Valle Del Cauca,76130,Candelaria,79297.0,2013
Valle Del Cauca,76147,Cartago,130820.0,2013
Valle Del Cauca,76233,Dagua,36159.0,2013
Valle Del Cauca,76243,El Águila,10987.0,2013
Valle Del Cauca,76246,El Cairo,9847.0,2013
Valle Del Cauca,76248,El Cerrito,56892.0,2013
Valle Del Cauca,76250,El Dovio,8701.0,2013
Valle Del Cauca,76275,Florida,57699.0,2013
Valle Del Cauca,76306,Ginebra,20665.0,2013
Valle Del Cauca,76318,Guacarí,33955.0,2013
Valle Del Cauca,76364,Jamundí,114707.0,2013
Valle Del Cauca,76377,La Cumbre,11418.0,2013
Valle Del Cauca,76400,La Unión,36452.0,2013
Valle Del Cauca,76403,La Victoria,13426.0,2013
Valle Del Cauca,76497,Obando,14837.0,2013
Valle Del Cauca,76520,Palmira,300707.0,2013
Valle Del Cauca,76563,Pradera,53804.0,2013
Valle Del Cauca,76606,Restrepo,16145.0,2013
Valle Del Cauca,76616,Riofrío,15193.0,2013
Valle Del Cauca,76622,Roldanillo,33153.0,2013
Valle Del Cauca,76670,San Pedro,17644.0,2013
Valle Del Cauca,76736,Sevilla,45696.0,2013
Valle Del Cauca,76823,Toro,16277.0,2013
Valle Del Cauca,76828,Trujillo,18223.0,2013
Valle Del Cauca,76834,Tuluá,206610.0,2013
Valle Del Cauca,76845,Ulloa,5520.0,2013
Valle Del Cauca,76863,Versalles,7411.0,2013
Valle Del Cauca,76869,Vijes,10748.0,2013
Valle Del Cauca,76890,Yotoco,16119.0,2013
Valle Del Cauca,76892,Yumbo,111753.0,2013
Valle Del Cauca,76895,Zarzal,44342.0,2013
Arauca,81000,Arauca,6299990.0,2013
Arauca,81001,Arauca,85994.0,2013
Arauca,81065,Arauquita,40432.0,2013
Arauca,81220,Cravo Norte,3390.0,2013
Arauca,81300,Fortul,24663.0,2013
Arauca,81591,Puerto Rondón,3861.0,2013
Arauca,81736,Saravena,46425.0,2013
Arauca,81794,Tame,51762.0,2013
Casanare,85000,Casanare,10077276.0,2013
Casanare,85001,Yopal,133220.0,2013
Casanare,85010,Aguazul,36335.0,2013
Casanare,85015,Chameza,2352.0,2013
Casanare,85125,Hato Corozal,11719.0,2013
Casanare,85136,La Salina,1394.0,2013
Casanare,85139,Maní,11142.0,2013
Casanare,85162,Monterrey,14436.0,2013
Casanare,85225,Nunchía,8738.0,2013
Casanare,85230,Orocué,8207.0,2013
Casanare,85250,Paz de Ariporo,26741.0,2013
Casanare,85263,Pore,7921.0,2013
Casanare,85279,Recetor,3770.0,2013
Casanare,85300,Sabanalarga,3073.0,2013
Casanare,85315,Sácama,1944.0,2013
Casanare,85325,San Luis de Palenque,7688.0,2013
Casanare,85400,Támara,7051.0,2013
Casanare,85410,Tauramena,20830.0,2013
Casanare,85430,Trinidad,14046.0,2013
Casanare,85440,Villanueva,23433.0,2013
Putumayo,86000,Putumayo,10077276.0,2013
Putumayo,86001,Mocoa,40579.0,2013
Putumayo,86219,Colón,5427.0,2013
Putumayo,86320,Orito,50424.0,2013
Putumayo,86568,Puerto Asís,58951.0,2013
Putumayo,86569,Puerto Caicedo,14484.0,2013
Putumayo,86571,Puerto Guzmán,23426.0,2013
Putumayo,86573,Leguízamo,15517.0,2013
Putumayo,86749,Sibundoy,13963.0,2013
Putumayo,86755,San Francisco,7029.0,2013
Putumayo,86757,San Miguel,25476.0,2013
Putumayo,86760,Santiago,10192.0,2013
Putumayo,86865,Valle del Guamuez,50582.0,2013
Putumayo,86885,Villagarzón,21004.0,2013
Archipiélago de San Andrés,88000,Archipiélago de San Andrés,6299990.0,2013
Archipiélago de San Andrés,88001,San Andrés,70069.0,2013
Archipiélago de San Andrés,88564,Providencia,5098.0,2013
Amazonas,91000,Amazonas,6299990.0,2013
Amazonas,91001,Leticia,40673.0,2013
Amazonas,91263,El Encanto,4752.0,2013
Amazonas,91405,La Chorrera,3769.0,2013
Amazonas,91407,La Pedrera,4711.0,2013
Amazonas,91430,La Victoria,1078.0,2013
Amazonas,91460,Miriti - Paraná,1546.0,2013
Amazonas,91530,Puerto Alegría,1788.0,2013
Amazonas,91536,Puerto Arica,1370.0,2013
Amazonas,91540,Puerto Nariño,7925.0,2013
Amazonas,91669,Puerto Santander,2815.0,2013
Amazonas,91798,Tarapacá,4114.0,2013
Amazonas,91ANM,Amazonas - Areas No Municipalizadas,,2013
Guainía,94000,Guainía,10077276.0,2013
Guainía,94001,Inírida,19464.0,2013
Guainía,94343,Barranco Minas,4776.0,2013
Guainía,94663,Mapiripana,2898.0,2013
Guainía,94883,San Felipe,1894.0,2013
Guainía,94884,Puerto Colombia,4538.0,2013
Guainía,94885,La Guadalupe,326.0,2013
Guainía,94886,Cacahual,2270.0,2013
Guainía,94887,Pana Pana,2948.0,2013
Guainía,94888,Morichal,1089.0,2013
Guainía,94ANM,Guainía - Areas No Municipalizadas,,2013
Guaviare,95000,Guaviare,10077276.0,2013
Guaviare,95001,San José del Guaviare,62437.0,2013
Guaviare,95015,Calamar,9519.0,2013
Guaviare,95025,El Retorno,22192.0,2013
Guaviare,95200,Miraflores,13786.0,2013
Vaupés,97000,Vaupés,10077276.0,2013
Vaupés,97001,Mitú,30962.0,2013
Vaupés,97161,Caruru,3317.0,2013
Vaupés,97511,Pacoa,5445.0,2013
Vaupés,97666,Taraira,992.0,2013
Vaupés,97777,Papunaua,853.0,2013
Vaupés,97889,Yavaraté,1248.0,2013
Vaupés,97ANM,Vaupes - Areas No Municipalizadas,,2013
Vichada,99000,Vichada,10077276.0,2013
Vichada,99001,Puerto Carreño,15258.0,2013
Vichada,99524,La Primavera,14294.0,2013
Vichada,99624,Santa Rosalía,3877.0,2013
Vichada,99773,Cumaribo,35146.0,2013
Vichada,99999,FONSAET,,2013
Antioquia,05000,Antioquia,6378132.0,2014
Antioquia,05001,Medellín,2441123.0,2014
Antioquia,05002,Abejorral,19382.0,2014
Antioquia,05004,Abriaquí,2175.0,2014
Antioquia,05021,Alejandría,3502.0,2014
Antioquia,05030,Amagá,29339.0,2014
Antioquia,05031,Amalfi,21932.0,2014
Antioquia,05034,Andes,45417.0,2014
Antioquia,05036,Angelópolis,8806.0,2014
Antioquia,05038,Angostura,11464.0,2014
Antioquia,05040,Anorí,16870.0,2014
Antioquia,05042,Santafé de Antioquia,24369.0,2014
Antioquia,05044,Anza,7556.0,2014
Antioquia,05045,Apartadó,173008.0,2014
Antioquia,05051,Arboletes,39113.0,2014
Antioquia,05055,Argelia,8837.0,2014
Antioquia,05059,Armenia,4297.0,2014
Antioquia,05079,Barbosa,49274.0,2014
Antioquia,05086,Belmira,6709.0,2014
Antioquia,05088,Bello,447185.0,2014
Antioquia,05091,Betania,9388.0,2014
Antioquia,05093,Betulia,17476.0,2014
Antioquia,05101,Ciudad Bolívar,27210.0,2014
Antioquia,05107,Briceño,8711.0,2014
Antioquia,05113,Buriticá,6653.0,2014
Antioquia,05120,Cáceres,36804.0,2014
Antioquia,05125,Caicedo,8161.0,2014
Antioquia,05129,Caldas,76919.0,2014
Antioquia,05134,Campamento,9149.0,2014
Antioquia,05138,Cañasgordas,16777.0,2014
Antioquia,05142,Caracolí,4616.0,2014
Antioquia,05145,Caramanta,5370.0,2014
Antioquia,05147,Carepa,54405.0,2014
Antioquia,05148,El Carmen de Viboral,46166.0,2014
Antioquia,05150,Carolina,3652.0,2014
Antioquia,05154,Caucasia,109511.0,2014
Antioquia,05172,Chigorodó,74309.0,2014
Antioquia,05190,Cisneros,9121.0,2014
Antioquia,05197,Cocorná,14981.0,2014
Antioquia,05206,Concepción,3567.0,2014
Antioquia,05209,Concordia,20747.0,2014
Antioquia,05212,Copacabana,69302.0,2014
Antioquia,05234,Dabeiba,23472.0,2014
Antioquia,05237,Don Matías,21768.0,2014
Antioquia,05240,Ebéjico,12522.0,2014
Antioquia,05250,El Bagre,49248.0,2014
Antioquia,05264,Entrerrios,9807.0,2014
Antioquia,05266,Envigado,217343.0,2014
Antioquia,05282,Fredonia,21688.0,2014
Antioquia,05284,Frontino,16942.0,2014
Antioquia,05306,Giraldo,4043.0,2014
Antioquia,05308,Girardota,53006.0,2014
Antioquia,05310,Gómez Plata,12662.0,2014
Antioquia,05313,Granada,9855.0,2014
Antioquia,05315,Guadalupe,6294.0,2014
Antioquia,05318,Guarne,46951.0,2014
Antioquia,05321,Guatapé,5338.0,2014
Antioquia,05347,Heliconia,5985.0,2014
Antioquia,05353,Hispania,4864.0,2014
Antioquia,05360,Itagui,264775.0,2014
Antioquia,05361,Ituango,21372.0,2014
Antioquia,05364,Jardín,13834.0,2014
Antioquia,05368,Jericó,12172.0,2014
Antioquia,05376,La Ceja,52089.0,2014
Antioquia,05380,La Estrella,61365.0,2014
Antioquia,05390,La Pintada,6610.0,2014
Antioquia,05400,La Unión,19010.0,2014
Antioquia,05411,Liborina,9524.0,2014
Antioquia,05425,Maceo,6937.0,2014
Antioquia,05440,Marinilla,52559.0,2014
Antioquia,05467,Montebello,6324.0,2014
Antioquia,05475,Murindó,4492.0,2014
Antioquia,05480,Mutatá,20166.0,2014
Antioquia,05483,Nariño,17099.0,2014
Antioquia,05490,Necoclí,60778.0,2014
Antioquia,05495,Nechí,25940.0,2014
Antioquia,05501,Olaya,3197.0,2014
Antioquia,05541,Peñol,15937.0,2014
Antioquia,05543,Peque,10799.0,2014
Antioquia,05576,Pueblorrico,7144.0,2014
Antioquia,05579,Puerto Berrío,46059.0,2014
Antioquia,05585,Puerto Nare,18470.0,2014
Antioquia,05591,Puerto Triunfo,19656.0,2014
Antioquia,05604,Remedios,28516.0,2014
Antioquia,05607,Retiro,18916.0,2014
Antioquia,05615,Rionegro,118264.0,2014
Antioquia,05628,Sabanalarga,8191.0,2014
Antioquia,05631,Sabaneta,51155.0,2014
Antioquia,05642,Salgar,17675.0,2014
Antioquia,05647,San Andrés de Cuerquía,6336.0,2014
Antioquia,05649,San Carlos,16036.0,2014
